"","variable","glm.eBH","kw.eBH","signif"
"1","CST",0.359897867219116,0.426814010632131,FALSE
"2","age",9.24236827685112e-12,0.7470496704101,FALSE
"3","bmi",4.17220538792521e-18,0.674212653627412,FALSE
"4","Age.cat",0.685267004990693,0.649926956865909,FALSE
"5","BMI.under.cat",0.691379064702878,0.51000962362202,FALSE
"6","BMI.over.cat",0.644088832771053,0.434330993531392,FALSE
"7","Ethnicity.cat",0.336474496849708,0.530704363807377,FALSE
"8","Ethnicity2.cat",0.393147816448569,0.639810479255965,FALSE
"9","bv_life",0.0862927821647416,0.577400129349301,FALSE
"10","bv_infecttotal_1yr",0.104268372745184,0.568907448075973,FALSE
"11","bv_infecttotal_2mo",0.128588260130935,0.355325771282836,FALSE
"12","BV.ever",0.150880321423843,0.142937197631194,FALSE
"13","Yeast.ever",0.451455708167365,0.446192990422645,FALSE
"14","UTI.ever",0.596010115832284,0.7881522211683,FALSE
"15","Trich.ever",0.61362771328204,0.80922652906479,FALSE
"16","Condyloma.ever",0.855228207748646,0.825003198485689,FALSE
"17","GenHerpes.ever",0.880577945952504,0.847239536950447,FALSE
"18","Chlamydia.ever",0.613731643156885,0.627425864333919,FALSE
"19","Gonorrhea.ever",0.0820701966365837,0.122862427711451,FALSE
"20","Syphillis.ever",7.26503440942034e-08,0.439080962901418,FALSE
"21","Presence.Symptoms.2wks",0.737370048860354,0.879806194815706,FALSE
"22","Presence.Symptoms.48hrs",0.481907645537496,0.670289604028108,FALSE
"23","Symptom.pain",0.426361304767996,0.575808568700062,FALSE
"24","oralsxfrequency.cat",0.833938525272597,0.816294026522771,FALSE
"25","analsxfrequency.cat",0.292866012965813,0.392561769447218,FALSE
"26","sextoyfrequency.cat",0.327110867926546,0.403682519705401,FALSE
"27","sexpartner1yr.cat",0.516394512338871,0.580458845894124,FALSE
"28","sexpartner2mo.cat",0.833950816582533,0.794711575351136,FALSE
"29","Contraception.H",0.800309035824045,0.789646413361786,FALSE
"30","Contraception.B.M",0.850841169849886,0.873463186259769,FALSE
"31","Contraception.IUD",0.915824975033975,0.878100601415371,FALSE
"32","Contraception.none",0.892050437434959,0.853072682829701,FALSE
